column1,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode
1316,39,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1317,37,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.027027027,0,0
1318,79,21,1,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.088607595,0,0
1319,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1320,23,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1321,68,28,0,5,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1322,76,60,0,4,4,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.026315789,0,0
1323,97,21,0,2,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.010309278,0,0
1324,30,23,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1325,127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.149606299,0,0
1326,49,28,0,2,1,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1327,50,25,0,3,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.02,0,0
1328,81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.209876543,0,0
1329,58,18,0,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1330,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1331,75,14,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.026666667,0.142857143,0
1332,41,13,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.170731707,0,0
1333,65,21,0,4,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0.015384615,0,0
1334,69,38,0,5,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1335,107,18,0,3,0,0,1,3,0,4,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.018691589,0,0
1336,30,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1337,77,18,0,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1338,56,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1339,37,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1340,97,16,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1341,44,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1342,31,22,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1343,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1344,72,45,0,5,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0.111111111,0.177777778,0
1345,74,15,0,3,1,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1346,21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1347,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0,0
1348,54,18,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1349,65,20,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.030769231,0,0
1350,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1351,39,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1352,37,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1353,79,26,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.063291139,0,0
1354,23,15,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1355,48,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1356,59,21,0,2,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,0,0,1,0.06779661,0,0
1357,51,10,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1358,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.109375,0,0
1359,41,13,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1360,49,12,0,1,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1,0.12244898,0,0
1361,80,17,0,2,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.1,0,0
1362,38,19,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1363,26,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1364,42,13,0,3,7,0,0,0,0,6,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1365,92,23,1,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.119565217,0,0
1366,143,64,0,3,0,0,1,2,0,3,2,0,0,3,0,1,0,2,0,0,0,1,0,0,1,0.041958042,0.09375,0
1367,45,38,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.022222222,0.026315789,0
1368,136,31,1,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.352941176,0,0
1369,69,36,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1370,35,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.085714286,0.111111111,0
1371,81,17,0,3,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1372,45,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,34,26,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1374,30,13,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1375,30,14,1,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.366666667,0.785714286,0
1376,46,17,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1377,51,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.078431373,0,0
1378,64,19,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1379,27,19,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1380,65,15,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.092307692,0,0
1381,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1382,41,34,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1383,55,13,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1384,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1385,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1386,18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.166666667,0.3,0
1387,27,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.148148148,0,0
1388,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.034482759,0.05,0
1389,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1390,100,43,1,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.29,0.069767442,0
1391,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1392,78,23,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.064102564,0,0
1393,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1394,47,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1395,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1396,66,20,0,3,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.075757576,0,0
1397,40,14,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1398,34,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.117647059,0.153846154,0
1399,64,19,0,2,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1400,81,12,0,4,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.086419753,0,0
1401,64,21,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1402,33,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1403,128,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.171875,0,0
1404,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.08,0.125,0
1405,113,87,1,14,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.283185841,0.264367816,0
1406,54,11,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0
1407,85,18,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.364705882,0,0
1408,155,47,1,7,1,0,1,3,0,4,0,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0.141935484,0,0
1409,41,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1410,145,25,1,4,1,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0.103448276,0,0
1411,33,25,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.36,0
1412,49,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1413,41,16,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.170731707,0,0
1414,66,15,1,1,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.106060606,0,0
1415,213,18,1,3,1,0,1,2,0,3,1,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0.431924883,0,0
1416,119,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.084033613,0,0
1417,183,15,1,6,1,0,1,3,0,2,3,0,0,4,0,1,0,3,0,0,0,0,0,0,1,0.256830601,0,0
1418,35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1419,70,29,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0
1420,100,38,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1421,27,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1422,275,25,1,15,1,0,2,10,0,5,0,0,0,6,0,1,0,10,0,0,1,0,0,0,1,0.225454545,0,0
1423,34,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.029411765,0.037037037,0
1424,19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1425,66,26,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.318181818,0,0
1426,260,27,0,3,0,0,1,1,0,2,0,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0.126923077,0,0
1427,23,16,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1428,55,12,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.018181818,0,0
1429,38,29,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1430,141,16,0,3,10,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1431,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1432,46,13,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.02173913,0,0
1433,86,21,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1434,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.193548387,0,0
1435,72,18,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.291666667,0,0
1436,54,16,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.037037037,0.125,0
1437,249,37,1,2,15,0,1,1,0,1,1,0,0,9,0,1,0,1,0,0,1,0,0,0,0,0.16064257,0.054054054,0
1438,42,19,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1439,38,9,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.052631579,0,0
1440,41,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1441,32,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.03125,0.05,0
1442,50,22,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1443,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1444,1386,15,1,13,11,0,3,19,0,19,16,0,12,7,0,2,0,0,0,0,0,6,1,3,1,0.194083694,0.133333333,0
1445,58,11,0,3,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1446,39,13,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1447,92,14,0,3,0,0,1,1,0,2,0,0,2,4,0,1,0,0,0,2,1,0,0,0,0,0.043478261,0,0
1448,93,34,0,3,1,0,0,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.032258065,0.088235294,0
1449,47,19,0,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.118421053,0,0
1451,44,14,1,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.159090909,0,0
1452,20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1453,19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1454,38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1455,199,13,0,5,11,0,1,2,0,3,0,0,0,7,0,2,0,2,0,0,1,1,0,1,0,0.195979899,0,0
1456,31,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.193548387,0.333333333,0
1457,26,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1458,45,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1459,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1460,68,17,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1461,58,19,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1462,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1463,148,42,0,2,2,0,1,0,0,1,2,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.060810811,0,0
1464,181,28,1,3,1,1,1,1,0,2,0,0,0,10,0,1,0,1,0,0,0,1,0,0,1,0.127071823,0,0
1465,40,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1466,59,25,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1467,79,18,1,4,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.101265823,0,0
1468,39,22,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1469,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.2,0.272727273,0
1470,29,15,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.448275862,0.8,0
1471,81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.271604938,0,0
1472,68,28,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1473,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1474,20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1475,38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1476,61,20,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.278688525,0,0
1477,81,14,0,5,0,0,1,1,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,1,1,0.012345679,0,0
1478,45,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.044444444,0,0
1479,49,23,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1481,32,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.1875,0,0
1482,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1483,40,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1484,58,13,0,3,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.017241379,0,0
1485,210,13,1,2,0,0,1,2,0,3,1,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0.361904762,0,0
1486,47,14,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.042553191,0,0
1487,34,14,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1488,20,13,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1489,52,16,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.192307692,0,0
1490,59,18,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1491,29,10,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1492,53,28,1,5,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.169811321,0.321428571,0
1493,48,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.125,0,0
1494,24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1495,92,17,1,3,0,0,1,1,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0.141304348,0,0
1496,40,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,56,11,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1498,276,31,1,4,0,0,1,2,0,3,1,0,0,8,0,1,0,2,0,0,0,0,0,0,1,0.333333333,0,0
1499,87,22,0,2,3,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1500,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1501,66,13,0,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1502,110,19,1,3,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.136363636,0,0
1503,72,14,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.027777778,0.142857143,0
1504,70,17,1,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.114285714,0,0
1505,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1506,40,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1507,47,13,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1508,39,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.128205128,0,0
1509,21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.19047619,0.307692308,0
1510,76,24,0,3,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1511,39,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1512,110,15,1,5,1,0,1,1,0,2,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.127272727,0,0
1513,54,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1514,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1515,83,20,0,3,1,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.012048193,0,0
1516,24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.125,0,0
1517,275,20,1,3,1,0,1,2,0,3,1,0,0,9,0,1,0,2,0,0,0,0,0,0,1,0.367272727,0,0
1518,87,13,1,2,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.264367816,0,0
1519,61,16,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1520,163,15,1,3,0,0,1,2,0,3,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,0.325153374,0,0
1521,49,16,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1522,43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1523,37,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1524,59,20,0,3,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,1,0.06779661,0,0
1525,40,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1526,43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0,0
1527,138,7,0,2,1,0,1,2,0,2,6,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0.028985507,0,0
1528,53,12,1,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.188679245,0.75,0
1529,23,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1530,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.095238095,0
1531,70,16,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.128571429,0,0
1532,34,27,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1533,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1534,90,17,1,1,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.088888889,0,0
1535,62,10,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.370967742,0,0
1536,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.033333333,0.043478261,0
1537,33,25,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1538,106,17,0,3,1,1,1,0,0,1,3,0,0,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1539,16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,42,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1541,57,18,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.105263158,0.166666667,0
