,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
1236,41,32,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,4,4,0,11,11,0,8.666666667,8.666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,948,7086,18105,0,1,3
1237,69,23,0,3,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,3,1,0,0,0,1,0.086956522,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,15,15,10,7.428571429,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,256,4858,348917,0,1,4
1238,25,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,11,2,11,11,2,6.5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,47,1780,0,0,0,0
1239,87,23,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4,1,5,1,13,13,9,5.333333333,9,4.6,0,1,0,0,0,0,151,0.735099338,0.264900662,0,2,0,0.025,0,0,0,1,16.66666667,0,6.666666667,93.33333333,0,0,0,84.61538462,0,0,0,1,1,0,324,4059,99,0,0,5
1240,565,29,1,3,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,1,0,0,1,1,0.247787611,0,0,0,0,0,0,3,0,0,0,0,0,0,8,28,3,3,3,487,21,487,68.125,12,86.83333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,78,3574,0,0,1,0
1241,43,15,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.069767442,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,1,3,1,9,7,9,4.333333333,5,4,0,1,0,0,0,0,42,0.595238095,0.404761905,0,0,0,0,0,0,0,1,72.22222222,0,0,0,0,0,0,0,0,0,1,1,1,0,205,5639,2,0,0,10
1242,31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,11,11,0,9.5,9.5,0,0,1,0,0,0,0,16,0.1875,0.8125,0,0,0,0.846153846,0,0.615384615,0,1,28.57142857,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
1243,69,21,0,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,2,3,2,13,13,7,5.444444444,8,4.714285714,2,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,-1,0,0,0,0
1244,67,29,0,3,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,7,0,2,2,4,12,12,10,7.142857143,7.666666667,6.75,0,0,0,0,0,0,22,0.545454545,0.454545455,0,0,0,0,0,0,0,0,27.27272727,0,85.71428571,14.28571429,0,0,0,50,0,0,0,1,0,0,69,3583,829814,0,0,2
1245,39,14,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.025641026,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,7,4,7,4.4,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,179,-1,0,0,1,0
1246,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,45,0.733333333,0.266666667,0,1,0,0.166666667,0,0,0,1,66.66666667,0,100,0,0,0,0,73.07692308,0,0,0,1,1,0,323,-1,258301,0,0,2
1247,76,15,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,10,4,2,3,2,8,8,8,5.6,5.5,5.625,3,0,0,0,0,0,76,0.342105263,0.657894737,0,0,0,0.24,0,0,0,1,43.75,0,0,100,0,0,0,0,0,0,0,1,1,0,116,614,0,0,1,0
1248,24,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,6,5,6,6,5,5.5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,9213096,0,1,0
1249,60,22,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,0,8,3,2,3,2,14,14,8,5.25,8.5,4.166666667,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,250,3403,0,0,1,1
1250,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1875,0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,15,4003,5816617,0,1,0
1251,37,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.216216216,0.32,0,0,0,0,1,2,0,0,0,0,1,0,3,2,3,10,3,11,11,3,8,10.5,3,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1338,22211,0,1,6
1252,44,21,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.022727273,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,17,1,17,17,7,7.5,17,4.333333333,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,335,3318,0,1,1,0
1253,33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,13,13,0,10.5,10.5,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
1254,51,10,0,1,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0.039215686,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,6,2,11,6,11,5.666666667,6,5.6,0,0,0,0,0,0,162,0.975308642,0.024691358,0,0,0,0.75,0,0.25,0,1,95.23809524,0,100,0,0,0,0,84.61538462,0,0,0,0,1,0,346,3306,1811,0,1,5
1255,72,23,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.083333333,0,0,0,0,0,0,2,0,0,1,0,4,0,8,3,3,3,4,15,15,8,6.75,9,6,0,0,0,0,0,0,206,0.640776699,0.359223301,0,0,0,1.810810811,0,0,0,0,71.42857143,0,35,65,0,0,0,85.29411765,0,0,0,1,1,0,131,7903,565105,0,1,4
1256,53,20,0,3,6,0,0,0,0,6,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,1,5,1,11,11,4,3.125,8,1.5,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1337,22317,0,1,6
1257,85,17,0,3,0,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,3,0,0,1,0,0,0,12,4,1,6,1,11,6,11,5.166666667,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,307,9553,4315,0,0,7
1258,22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,102,0.931372549,0.068627451,0,0,0,0.142857143,0,0,1,0,60,0,50,50,0,0,0,100,0,0,0,1,0,0,299,7371,96532,0,0,5
1259,104,6,1,4,1,0,1,2,0,3,2,0,4,3,0,1,0,2,0,0,0,1,0,1,0,0.144230769,0,0,0,1,0,0,3,0,1,0,0,1,0,17,5,2,2,2,12,2,12,4.411764706,2,4.5625,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,333,-1,24,0,0,9
1260,36,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,6,3,8,8,4,5.25,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,481,4633,8237707,0,1,0
1261,67,15,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.059701493,0,0,0,0,0,0,2,1,0,0,0,0,0,9,1,2,2,2,8,8,7,5.333333333,5,5.428571429,2,0,0,0,0,0,22,0.681818182,0.318181818,0,0,0,0.571428571,0,0,1,0,100,0,100,0,0,0,0,25,0,0,0,1,1,0,100,5014,0,0,1,0
1262,40,31,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,3,1,6,6,0,12,12,0,8.333333333,8.333333333,0,0,0,0,0,0,2,7,0.857142857,0.142857143,0,0,0,0,0,0,0,0,66.66666667,0,100,0,0,0,0,0,0,0,0,1,0,0,441,7595,0,0,1,1
1263,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,123,0.12195122,0.87804878,0,17,0,0.027777778,0,0,0,1,12.5,0,0,100,0,0,0,15.68627451,0,0,0,1,1,0,265,-1,2728729,0,0,4
1264,39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,22,22,0,12.5,12.5,0,0,0,0,0,0,0,236,0.966101695,0.033898305,0,0,0,0.125,0,0.125,0,0,96.77419355,0,100,0,0,0,0,58.82352941,0,0,0,1,1,0,1161,-1,1093774,0,0,4
1265,33,25,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,4,4,0,11,11,0,6.333333333,6.333333333,0,0,0,0,0,0,0,5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,75,0,0,1,1,1,0,84,2837,0,0,1,2
1266,17,9,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,3,2,2,0,3,3,0,2.5,2.5,0,0,0,0,0,0,0,62,0.935483871,0.064516129,0,0,0,0.25,0,0,0,0,50,0,97.87234043,2.127659574,0,0,0,66.66666667,0,0,0,0,1,0,1178,-1,2368814,0,0,3
1267,33,12,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,8,4,8,8,7,6.333333333,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,266,7039,0,0,1,2
1268,65,15,0,1,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.123076923,0,0,0,1,0,0,1,0,0,1,0,0,0,8,1,2,11,2,11,11,9,5.625,11,4.857142857,0,0,0,0,0,0,37,0.297297297,0.702702703,0,0,0,0.423076923,0,0.076923077,1,0,50,0,0,100,0,0,0,45.16129032,0,0,0,1,1,0,302,5177,488586,0,0,4
1269,27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,8,3,8,8,3,5.5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1,0
1270,69,24,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,7,3,3,3,16,16,9,7.428571429,9.5,6.6,0,0,0,0,0,0,13,0.153846154,0.846153846,0,2,0,0.090909091,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,0,0,128,2429,0,0,1,2
1271,44,26,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,3,9,3,10,10,5,6.75,9.5,4,0,0,0,0,0,0,81,0.851851852,0.148148148,0,1,0,0.416666667,0,0,1,1,57.14285714,0,100,0,0,0,0,40,0,0,0,0,0,0,212,2344,233673,0,1,2
1272,20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,1018,8479,137923,0,0,5
1273,62,15,0,3,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.016129032,0,0,0,0,0,0,3,1,0,0,0,0,0,8,1,2,8,2,8,8,8,5,8,4.571428571,2,0,0,0,0,0,21,0.857142857,0.142857143,0,0,0,0.666666667,0,0,0,0,80,0,100,0,0,0,0,77.77777778,0,0,0,1,1,0,10,-1,0,0,1,0
1274,396,14,1,24,0,1,2,8,0,9,18,0,1,21,0,5,0,0,0,0,1,0,1,4,1,0.047979798,0.785714286,0,0,1,1,1,3,0,0,0,0,1,1,80,8,1,2,1,10,3,10,3.925,2.75,3.986842105,3,0,0,1,0,2,21,0.428571429,0.571428571,0,3,0,0,0,0.166666667,1,1,0,0,0,0,0,0,0,33.33333333,0,0,0,1,1,1,0,-1,0,1,1,0
1275,36,29,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.055555556,0.068965517,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,0,15,15,0,7.666666667,7.666666667,0,0,0,0,0,0,0,17,0.058823529,0.941176471,0,0,0,0,0,0.125,0,1,0,0,0,100,0,0,0,50,0,0,0,1,1,0,286,78,0,0,0,0
1276,189,51,1,6,1,0,1,1,0,3,2,0,0,8,0,1,0,1,0,0,0,2,0,0,1,0.195767196,0.117647059,0,0,0,1,0,3,1,0,0,0,1,0,17,9,3,3,3,40,13,40,9.352941176,7,10.63636364,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,35,330,0,0,1,0
1277,26,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,2,2,0,6,6,0,3.666666667,3.666666667,0,0,0,0,0,0,0,17,0.411764706,0.588235294,0,1,0,0.1,0,0.4,0,1,25,0,100,0,0,0,0,25,0,0,0,1,1,1,0,220,0,0,1,0
1278,64,23,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,7,5,3,3,3,15,15,8,6.714285714,9,5.8,0,0,0,0,0,0,118,0.872881356,0.127118644,0,2,0,0.333333333,0,0,0,1,85,0,100,0,0,0,0,88.73239437,0,0,0,1,1,0,694,8435,3754,0,0,6
1279,127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.188976378,0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
1280,96,21,0,2,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1,2,4,2,12,12,11,6,8,5.6,0,0,0,0,0,0,31,0.387096774,0.612903226,0,1,0,0.105263158,0,0.157894737,0,1,41.66666667,0,0,0,0,0,0,18.18181818,0,0,0,1,0,0,2316,7545,76260,0,0,4
1281,42,12,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.166666667,0,0,0,0,0,2,0,0,0,0,1,0,5,0,3,7,3,7,7,7,5.2,7,4.75,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,323,2963,0,0,1,2
1282,49,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.081632653,0.142857143,0,0,0,0,0,3,0,0,0,0,1,0,4,1,4,6,4,17,17,8,8.75,11.5,6,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,272,3014,433561,0,1,4
1283,43,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,11,11,0,19,19,0,15,15,0,1,0,0,0,0,2,47,0,1,0,1,0,0,0,0.319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,1950,341948,0,1,1
1284,87,14,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.068965517,0,0,0,0,0,0,2,0,1,0,0,3,0,11,7,3,3,4,9,6,9,6,4.5,6.333333333,0,0,0,0,0,0,162,0.734567901,0.265432099,0,0,0,0.023255814,0,0.209302326,0,1,72.72727273,0,89.47368421,10.52631579,0,0,0,27.27272727,0,0,0,1,1,0,133,7537,5344,0,1,6
1285,56,21,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,13,13,10,6.5,8,5.75,0,0,0,0,0,0,260,0.988461538,0.011538462,0,0,0,0.666666667,0,0,0,0,100,0,87.5,12.5,0,0,0,33.33333333,0,0,0,0,0,0,829,6840,72924,0,0,5
1286,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,54,0.888888889,0.111111111,0,1,0,0.5,0,0,0,1,90.90909091,0,100,0,0,0,0,0,0,0,0,0,1,1,0,-1,300677,0,0,2
1287,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,195,0.825641026,0.174358974,0,2,0,0.235294118,0,0,1,1,27.77777778,0,86.66666667,13.33333333,0,0,0,37.5,0,0,0,1,0,0,355,2566,1068010,0,0,3
1288,51,24,0,2,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.078431373,0.166666667,0,0,0,0,0,2,1,0,0,0,0,0,4,1,3,3,16,16,9,16,8.25,5.666666667,16,0,0,0,0,1,0,8,0.125,0.875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2430,1953,4365,0,1,3
1289,67,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,3,7,3,11,10,11,8.333333333,8.5,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,186,5658,886,0,1,6
1290,75,23,0,5,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.013333333,0.043478261,0,0,0,0,1,3,1,0,0,0,0,0,8,4,3,4,3,11,11,11,6.375,7.5,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,-1,3476673,0,1,2
1291,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,11,11,0,8.5,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226,2695,774417,0,0,4
1292,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,121,0.975206612,0.024793388,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,91.17647059,0,0,0,1,1,0,2524,3320,1134435,0,0,2
1293,22,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,4,6,6,4,6,5,4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,61657,0,1,5
1294,51,18,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.098039216,0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,2,3,2,10,10,6,4.571428571,6.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,348,0,0,1,0
1295,17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,12,0,1,0,2,0,0.583333333,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,7253,943419,0,1,1
1296,48,15,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,3,9,7,9,5.166666667,5,5.25,0,0,0,0,0,0,127,0.322834646,0.677165354,0,0,0,0.220930233,0,0.069767442,0,1,75,0,3.448275862,96.55172414,0,0,0,10.20408163,0,0,0,1,1,0,579,9283,1126,0,0,6
1297,54,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.018518519,0.028571429,0,0,0,0,0,2,0,0,0,0,1,0,3,1,11,13,11,17,17,11,13.66666667,15,11,0,0,0,0,0,0,182,0.895604396,0.104395604,0,0,0,0,0,0.052631579,0,1,64.28571429,0,100,0,0,0,0,76.19047619,0,0,0,1,1,0,2509,6256,689,0,0,6
1298,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,25,0.8,0.2,0,0,0,0.2,0,0,0,0,100,0,100,0,0,0,0,37.5,0,0,0,0,1,1,-1,-1,0,0,0,2
1299,52,23,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,3,6,3,12,12,7,6,9,4.5,0,0,0,0,0,0,77,0.961038961,0.038961039,0,0,0,0.333333333,0,0,0,1,66.66666667,0,100,0,0,0,0,90.90909091,0,0,0,1,0,0,82,6128,4156,0,0,7
1300,56,15,0,2,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,8,3,1,3,1,7,7,7,4.75,5,4.666666667,0,0,0,0,0,0,241,0.954356846,0.045643154,0,0,0,0,0,0.090909091,0,1,80,0,96.15384615,3.846153846,0,0,0,94.87179487,0,0,0,0,1,0,1421,5883,181,0,0,6
1301,55,16,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,2,2,3,9,9,6,4.5,5.5,4.166666667,0,1,0,0,0,0,254,0.940944882,0.059055118,0,0,0,0.466666667,0,0.133333333,0,0,100,0,100,0,0,0,0,54.54545455,0,0,0,0,1,0,902,7133,12,0,0,7
1302,35,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,7,11,11,7,7,7,7,0,0,0,0,0,0,32,0.71875,0.28125,0,0,0,0.333333333,0,0.111111111,1,0,100,0,0,100,0,0,0,46.15384615,0,0,0,1,1,0,196,6743,850615,0,0,4
1303,31,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,8,3,8,8,6,5.666666667,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,998,0,0,1,0
