column1,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
2264,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,13,0,0,1,0
2265,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
2266,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,141,224,0,0,1,0
2267,0.934296978,0.065703022,0,0,0,0.36,0,0.24,0,1,7.692307692,0,66.66666667,33.33333333,0,0,0,96.02739726,0,0,0,1,1,0,292,2630,845,0,0,7
2268,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,117,614,0,0,1,0
2269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,315,2241,0,0,1,0
2270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,903,6036,554648,0,1,5
2271,0.958333333,0.041666667,0,1,0,0,0,0,0,1,75,0,100,0,0,0,0,98.11320755,0,0,0,0,0,0,228,-1,42884,0,0,5
2272,0.1,0.9,0,0,0,0.222222222,0,0.111111111,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,295,4503,0,0,1,0
2273,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2976,8346,1,0,0,10
2274,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,1,0,333,-1,518954,0,0,4
2275,0.609375,0.390625,0,0,0,0.08,0,0.08,0,0,50,0,100,0,0,0,1,37.14285714,0,0,0,1,1,0,1414,6257,521,0,1,7
2276,0.910638298,0.089361702,0,0,0,0.523809524,0,0.095238095,0,0,100,0,100,0,0,0,0,68.18181818,0,0,0,0,1,0,901,7133,12,0,0,7
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,769,5804,4953,0,1,2
2278,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,342,7328,869662,1,1,0
2279,0.818181818,0.181818182,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,100,0,0,0,1,0,0,347,1479,0,0,1,1
2280,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,186,-1,908288,0,0,3
2282,0.967532468,0.032467532,0,0,0,0.2,0,0,0,0,94.11764706,0,100,0,0,0,0,69.23076923,0,0,0,0,0,0,280,8757,24862,0,0,6
2283,0.94488189,0.05511811,0,1,0,0,0,0,0,1,96.82539683,0,25,75,0,0,0,100,0,0,0,0,1,0,256,2301,22884,0,0,3
2284,0.718390805,0.281609195,0,2,0,0.142857143,0,0,0,1,15.38461538,0,4.545454545,95.45454545,0,0,0,85.10638298,0,0,0,1,1,0,326,4057,98,0,0,5
2285,0.813636364,0.186363636,0,0,0,0.048780488,0,0,0,1,5.263157895,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,-1,0,0,0,1
2286,0.606060606,0.393939394,0,1,0,0.538461538,0,0,1,1,57.14285714,0,100,0,0,0,0,12.5,0,0,0,0,0,0,208,2348,242805,0,1,2
2287,0.879310345,0.120689655,0,0,0,0.214285714,0,0.071428571,0,1,87.09677419,0,83.33333333,16.66666667,0,0,0,0,0,0,0,0,0,0,334,6605,899,0,1,5
2288,0.929961089,0.070038911,0,0,0,0.277777778,0,0.055555556,0,0,85.18518519,0,94.23076923,5.769230769,0,0,0,63.33333333,0,0,0,1,1,0,1055,3872,785774,0,0,3
2289,0.75,0.25,0,0,0,0.666666667,0,0,0,0,100,0,50,50,0,0,0,33.33333333,0,0,0,1,0,0,1049,5159,0,0,0,8
2290,0.242424242,0.757575758,0,5,0,0,0,0,0,1,0,0,0,100,0,0,0,70,0,0,0,1,0,0,304,2252,0,0,1,1
2291,0.908163265,0.091836735,0,0,0,0.444444444,0,0,0,0,0,0,100,0,0,0,0,47.05882353,0,0,0,1,0,0,2972,8350,1,0,0,10
2292,0.784090909,0.215909091,0,0,0,0.315789474,0,0,0,1,70,0,82.35294118,17.64705882,0,0,0,66.66666667,0,0,0,1,0,0,3176,3911,7910131,0,0,2
2293,0.947368421,0.052631579,0,0,0,2,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,1,1,0,406,5437,6738927,0,1,2
2294,0.526315789,0.473684211,0,0,0,0.222222222,0,0,0,0,60,0,66.66666667,33.33333333,0,0,1,62.5,0,0,0,1,0,0,42,4340,6917,0,1,6
2295,0.994818653,0.005181347,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,93.75,0,0,0,1,1,0,449,7587,988,0,0,5
2296,0.983546618,0.016453382,0,0,0,0.444444444,0,0.111111111,0,0,100,0,50,50,0,0,0,57.89473684,0,0,0,0,1,0,2691,7985,13560,0,1,6
2297,0.730769231,0.269230769,0,0,0,0.142857143,0,0,0,0,87.5,0,100,0,0,0,0,0,0,0,0,1,1,0,393,4721,0,0,1,4
2298,0.8,0.2,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,60,0,0,0,0,1,1,296,-1,0,0,0,2
2299,0.937198068,0.062801932,0,0,0,0.307692308,0,0,0,0,100,0,100,0,0,0,0,68.29268293,0,0,0,0,1,0,902,7133,12,0,0,7
2300,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,130,5714,10088551,0,0,2
2301,0.733333333,0.266666667,0,0,0,0.25,0,0.25,0,1,70,0,50,50,0,0,0,57.14285714,0,0,0,1,1,0,183,-1,3433037,0,0,3
2302,0.833333333,0.166666667,0,0,0,0,0,0.4,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,9549,7073,0,0,6
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,350,4397,0,0,1,2
2304,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,558,7378,746847,0,1,2
2305,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,355,2932,0,0,1,0
2306,0.357142857,0.642857143,0,3,0,0.590277778,0,0.006944444,1,1,17.64705882,0,3.03030303,96.96969697,0,0,0,38.7755102,0,0,0,1,1,0,370,7299,1229372,0,0,5
2307,0.734177215,0.265822785,0,0,0,0.714285714,0,0.142857143,0,0,95.65217391,0,100,0,0,0,0,31.03448276,0,0,0,1,0,1,0,-1,790874,0,0,5
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,61,2861,0,0,0,1
2309,0.15,0.85,0,2,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,0,0,545,4914,58891,0,1,4
2310,0.088235294,0.911764706,0,3,0,0.387096774,0,0,0,1,9.090909091,0,0,100,0,0,0,0,0,0,0,1,1,0,492,4987,0,0,1,0
2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,43376,0,0,4
2312,0.952,0.048,0,1,0,0.5,0,0,0,1,91.66666667,0,100,0,0,0,0,50,0,0,0,1,1,0,200,7105,4224244,0,1,3
2313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,-1,4992,0,0,6
2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,212,4537,0,0,1,1
2315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,19,5824,0,0,0,3
2316,0.56,0.44,0,0,0,0.431818182,0,0.272727273,1,0,100,0,100,0,0,0,0,23.21428571,0,0,0,1,0,0,-1,-1,1888375,0,0,5
2317,0.795454545,0.204545455,0,3,0,0.037037037,0,0.074074074,0,1,58.62068966,0,14.28571429,85.71428571,0,0,0,71.42857143,0,0,0,1,1,0,214,2342,263173,0,1,3
2318,0.933518006,0.066481994,0,0,0,0.125,0,0,0,0,33.33333333,0,100,0,0,0,0,0,0,0,0,1,0,0,145,7890,1402896,0,0,4
2319,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,7782684,0,1,1
2320,0.813492063,0.186507937,0,1,0,0.021276596,0,0,0,1,83.33333333,0,56.09756098,43.90243902,0,0,0,50,0,0,0,0,1,0,2599,7992,6459,0,0,4
2321,0.469879518,0.530120482,0,2,0,0.363636364,0,0.022727273,1,1,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,217,5626,9331979,0,1,5
2387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,0,0,44,6896,0,0,1,0
2322,0.733333333,0.266666667,0,3,0,0,0,0.125,0,1,60,0,100,0,0,0,0,53.84615385,0,0,0,1,1,0,179,4499,0,0,0,2
2323,0.910714286,0.089285714,0,0,0,0,0,0,1,0,100,0,100,0,0,0,0,60,0,0,0,1,1,0,192,4190,0,0,1,4
2324,0.189320388,0.810679612,0,4,0,0.54491018,0,0.053892216,0,1,22.85714286,0,9.803921569,90.19607843,0,0,0,17.80821918,0,0,0,1,1,0,343,2578,8949,0,1,2
2325,0.713375796,0.286624204,0,4,0,0.044444444,0,0,0,1,21.42857143,0,0,100,0,0,0,62.5,0,0,0,1,0,0,148,7523,2902,0,0,5
2326,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1,1,0,332,2590,0,0,1,0
2327,0.611111111,0.388888889,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,100,0,0,0,1,0,0,2974,8348,1,0,1,10
2328,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,1088,2563,0,0,1,0
2329,0.9375,0.0625,0,0,0,0,0,0,0,0,66.66666667,0,100,0,0,0,0,64.28571429,0,0,0,0,1,0,70,5044,380,0,0,5
2330,0.995412844,0.004587156,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,95.23809524,0,0,0,1,1,0,452,7583,965,0,0,5
2331,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,316,-2,0,1,1,0
2332,0.615384615,0.384615385,0,0,0,0.3,0,0.3,0,1,85.71428571,0,0,0,0,0,0,77.77777778,0,0,0,1,1,0,91,5022,2714532,0,0,3
2333,0.25,0.75,0,4,0,0.157894737,0,0.035087719,0,1,44,0,10.52631579,89.47368421,0,0,0,5.882352941,0,0,0,1,1,0,227,-1,382395,0,0,4
2334,0.959375,0.040625,0,0,0,0.461538462,0,0.076923077,0,0,100,0,100,0,0,0,0,56.66666667,0,0,0,0,0,0,902,7133,12,0,0,7
2335,0,1,0,0,0,0.043478261,0,0.043478261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,126,240,0,0,1,0
2336,0.588235294,0.411764706,0,0,0,0.071428571,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,50,1777,2408885,0,1,3
2337,0.8,0.2,0,1,0,0,0,0,0,1,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,0,1,0
2338,0.783783784,0.216216216,0,1,0,0.125,0,0,0,1,72.72727273,0,92.85714286,7.142857143,0,0,0,50,0,0,0,0,0,0,227,6348,2869931,1,1,2
2339,0.115384615,0.884615385,0,0,0,0,0,0.086956522,0,1,7.692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,381,8019,0,0,1,4
2340,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,185,181,0,0,1,0
2341,0.571428571,0.428571429,0,0,0,0,0,0.666666667,0,0,33.33333333,0,100,0,0,0,0,0,0,0,0,1,1,0,228,3424,2089560,0,1,2
2342,0.957446809,0.042553191,0,0,0,0.5,0,0.5,1,0,100,0,95,5,0,0,0,100,0,0,0,0,0,0,0,-1,15858,0,0,4
2343,0.565217391,0.434782609,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,9.090909091,0,0,0,1,1,0,192,4190,0,0,1,4
2344,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,401,330,0,0,1,0
2345,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,0,122,243,0,0,1,0
2346,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1338,22211,0,1,6
2347,0.9375,0.0625,0,0,0,0.461538462,0,0,1,0,97.87234043,0,94.11764706,5.882352941,0,0,0,46.66666667,0,0,0,0,0,0,1514,3964,10203,0,1,6
2348,0.777777778,0.222222222,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,92.30769231,0,0,0,1,1,0,181,-1,8785357,0,0,0
2349,0.941176471,0.058823529,0,0,0,0.666666667,0,0.333333333,1,0,100,0,50,50,0,0,0,85.71428571,0,0,0,0,0,0,1860,5080,119046,0,1,5
2350,0.046728972,0.953271028,0,8,0,0.18627451,0,0.117647059,0,1,0,0,0,100,0,0,0,8.163265306,0,0,0,1,1,0,117,613,0,0,1,0
2351,0.914728682,0.085271318,0,0,0,0.363636364,0,0.181818182,0,0,92.30769231,0,100,0,0,0,0,16.66666667,0,0,0,0,1,0,251,6769,0,0,0,3
2352,0.950387597,0.049612403,0,0,0,0.03125,0,0,0,0,80,0,24.24242424,75.75757576,0,0,0,33.33333333,0,0,0,1,1,0,0,-1,616337,0,0,2
2353,0.235294118,0.764705882,0,0,0,0.307692308,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,70,5408,142110,0,0,5
2354,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,2139,309382,0,1,7
2355,0.833333333,0.166666667,0,0,0,0,0,0,0,0,76.92307692,0,0,0,0,0,0,0,0,0,0,1,0,0,220,5990,187079,0,1,4
2356,0.884259259,0.115740741,0,0,0,0.2,0,0.06,0,0,100,0,100,0,0,0,0,67.32026144,0,0,0,0,1,0,900,7134,12,0,0,7
2357,0.869565217,0.130434783,0,0,0,0.222222222,0,0,0,1,78.37837838,0,0,0,0,0,0,0,0,0,0,0,0,0,308,4440,2375,0,0,6
2358,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,0,-1,4934,0,1,4
2359,0.607843137,0.392156863,0,4,0,0,0,0.05,0,1,43.75,0,50,50,0,0,1,86.66666667,0,0,0,0,1,0,84,-1,728287,0,0,3
2360,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
2361,0.775510204,0.224489796,0,2,0,0.303030303,0,0.060606061,0,1,42.85714286,0,98.41269841,1.587301587,0,0,0,25,0,0,0,0,1,0,1132,11285,124057,0,1,5
2362,0.795454545,0.204545455,0,1,0,0.111111111,0,0.111111111,0,1,71.42857143,0,25,75,0,0,0,85.71428571,0,0,0,1,1,1,0,-1,0,0,1,0
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6734,0,0,1,1
2364,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5828815,0,1,0
2365,0.620689655,0.379310345,0,3,0,0.136363636,0,0.772727273,0,1,8.333333333,0,0,0,0,0,0,16.66666667,0,0,0,1,1,1,0,-1,0,0,1,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,371,8416,0,0,1,2
2367,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,2823,7038,1314,0,0,5
2368,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,2696,7530,23288,0,1,4
2369,0.5625,0.4375,0,0,0,0,0,0.023809524,0,0,44.44444444,0,92.30769231,7.692307692,0,0,0,5.263157895,0,0,0,1,1,0,344,5865,451542,0,0,4
2370,0.704225352,0.295774648,0,1,0,0.095238095,0,0,0,1,25,0,100,0,0,0,0,60,0,0,0,1,1,0,209,2347,86181,0,0,4
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,360,4755,0,0,1,2
2372,0.904761905,0.095238095,0,0,0,0,0,0,0,0,75,0,100,0,0,0,0,100,0,0,0,1,0,0,172,923,0,0,1,0
2373,0.575,0.425,0,1,0,0.117647059,0,0,0,1,66.66666667,0,100,0,0,0,0,42.85714286,0,0,0,0,0,0,315,6260,0,0,0,3
2374,0.972972973,0.027027027,0,0,0,0.333333333,0,0,0,0,100,0,100,0,0,0,0,88.46153846,0,0,0,0,0,0,17,5097,3659,0,0,5
2375,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,130,6080,0,0,1,2
2376,0.895833333,0.104166667,0,0,0,0.266666667,0,0,0,0,62.5,0,100,0,0,0,0,64.70588235,0,0,0,1,0,0,265,7405,7231,0,1,5
2377,0.852941176,0.147058824,0,1,0,0.44,0,0.04,0,1,50,0,50,50,0,0,0,14.28571429,0,0,0,1,1,0,578,3075,438190,0,1,4
2378,0.326086957,0.673913043,0,1,0,0.290322581,0,0.096774194,0,1,7.142857143,0,0,100,0,0,0,0,0,0,0,1,1,0,362,2195,0,0,1,0
2379,0.782608696,0.217391304,0,1,0,0,0,0,1,1,80,0,100,0,0,0,0,100,0,0,0,1,1,0,181,4202,0,0,0,0
2380,0.974358974,0.025641026,0,0,0,0,0,0,0,0,100,0,90.90909091,9.090909091,0,0,0,100,0,0,0,0,0,0,339,7696,698224,0,0,4
2381,0.8125,0.1875,0,2,0,0.166666667,0,0,0,1,70.58823529,0,91.66666667,8.333333333,0,0,0,80,0,0,0,1,1,0,89,3199,1922851,0,1,3
2382,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,0,769,5805,0,0,1,2
2383,0.833333333,0.166666667,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,1,0,0,270,1556,0,0,1,0
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,576,-1,477976,0,0,5
2385,0.166666667,0.833333333,0,2,0,0,0,0,0,1,0,0,50,50,0,0,0,100,0,0,0,1,1,0,173,5670,5836,0,0,6
2386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,228,-1,0,0,1,2
2388,0.918367347,0.081632653,0,0,0,0,0,0,0,0,83.33333333,0,87.5,12.5,0,0,0,0,0,0,0,0,0,0,332,5511,469364,0,0,5
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,360,-1,0,0,1,0
2390,0.833333333,0.166666667,0,0,0,0.333333333,0,0,1,0,83.33333333,0,0,0,0,0,0,0,0,0,0,1,0,0,103,6107,0,0,1,3
2391,0.090909091,0.909090909,0,0,0,0,0,0.1,0,0,9.090909091,0,0,0,0,0,0,0,0,0,1,1,0,0,381,8019,0,0,1,4
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4068,0,0,1,2
2393,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5616,0,0,1,5
2394,0.777777778,0.222222222,0,0,0,0.5,0,0.5,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,892,7142,1347894,0,0,3
2395,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237,5972,0,0,1,0
2397,0.731707317,0.268292683,0,1,0,0.363636364,0,0,0,1,75,0,100,0,0,0,0,0,0,0,0,0,0,0,1266,9325,1394,0,0,6
2398,0.87755102,0.12244898,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,14.28571429,0,0,0,1,1,0,2947,5454,1885,0,0,5
2399,0.957983193,0.042016807,0,0,0,0.8,0,0.2,0,0,100,0,100,0,0,0,0,84.12698413,0,0,0,0,1,0,303,9558,18981,0,0,6
2400,0.084745763,0.915254237,0,0,0,0.314814815,0,0.259259259,1,1,37.5,0,50,50,0,0,0,23.4375,0,0,0,1,1,0,371,7298,0,0,0,5
2401,0.963414634,0.036585366,0,0,0,0.333333333,0,0,0,0,95.23809524,0,50,50,0,0,0,0,0,0,0,0,1,0,314,6683,485347,0,1,3
2402,0.161290323,0.838709677,0,1,0,0,0,0,0,1,28.57142857,0,0,0,0,0,0,0,0,0,0,1,0,0,71,2486,0,0,1,2
2403,0.966666667,0.033333333,0,0,0,0,0,0,0,0,86.66666667,0,100,0,0,0,0,0,0,0,0,1,0,0,157,-1,177488,0,1,2
2404,0.777777778,0.222222222,0,0,0,0,0,0.2,0,0,33.33333333,0,92,8,0,0,0,14.28571429,0,0,0,1,1,1,0,-1,798738,0,0,3
2405,0.9375,0.0625,0,0,0,0,0,0,0,0,66.66666667,0,100,0,0,0,0,0,0,0,0,1,1,0,1048,5160,0,0,0,8
2406,0.151832461,0.848167539,0,5,0,0.074074074,0,0.049382716,1,1,27.5,0,0,100,0,0,0,6.896551724,0,0,0,1,1,0,156,3496,4661621,0,0,3
2407,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0
2408,0.543478261,0.456521739,0,2,0,0.035714286,0,0,0,1,11.11111111,0,5.263157895,94.73684211,0,0,0,30.52631579,0,0,0,1,1,0,192,6056,41,0,0,8
2409,0.795180723,0.204819277,0,0,0,0.294117647,0,0,0,0,100,0,100,0,0,0,0,26.08695652,0,0,0,1,0,0,0,-1,0,0,1,0
2410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328,768,0,0,1,0
2411,0.172131148,0.827868852,0,0,0,0.613861386,0,0.207920792,0,0,100,0,89.74358974,10.25641026,0,0,0,7.430340557,0,0,0,1,1,0,1443,5947,1433231,0,0,4
2412,0.765765766,0.234234234,0,0,0,0.038461538,0,0,0,0,100,0,100,0,0,0,0,7.142857143,0,0,0,1,1,0,361,1465,5811225,0,0,3
2413,0,1,0,1,0,0.133333333,0,0.4,0,1,0,0,0,100,0,0,0,33.33333333,0,0,0,0,0,1,0,539,2368593,0,1,0
2414,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1021,0,0,0,0
2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,1,2
2416,0.4,0.6,0,0,0,0.666666667,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1050,5158,114,0,1,8
2417,0.270833333,0.729166667,0,2,0,0.085714286,0,0.028571429,0,1,28.57142857,0,0,100,0,0,0,11.76470588,0,0,0,1,1,0,1011,1180,1880775,0,0,3
2418,0.790697674,0.209302326,0,0,0,0.222222222,0,0.444444444,0,1,25,0,95.65217391,4.347826087,0,0,0,50,0,0,0,0,0,0,209,2713,0,0,0,0
2419,0.472727273,0.527272727,0,0,0,0.137931034,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,208,5635,2,0,0,10
2420,0.414893617,0.585106383,0,0,0,0.236363636,0,0.545454545,0,1,30.3030303,0,75,25,0,0,0,50,0,0,0,1,1,0,286,8481,3227,0,0,6
2421,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,214,-1,0,0,1,0
2422,0.846153846,0.153846154,0,0,0,0.166666667,0,0,0,0,100,0,96.96969697,3.03030303,0,0,0,0,0,0,0,0,1,0,3,7302,925488,0,0,2
2423,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,1407,0,0,1,0
2424,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,305,-1,0,0,1,0
2425,0.846153846,0.153846154,0,0,0,0,0,0,0,0,60,0,100,0,0,0,0,0,0,0,0,1,0,1,0,470,0,0,1,0
2426,0.892857143,0.107142857,0,0,0,0.111111111,0,0,0,1,0,0,100,0,0,0,0,55.55555556,0,0,0,1,1,0,3482,8044,2580,0,0,6
2427,0.865384615,0.134615385,0,0,0,0.666666667,0,0.142857143,0,1,0,0,0,100,0,0,0,55.55555556,0,0,0,1,1,0,108,6466,4633956,0,0,3
2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,1,0
2429,0.602564103,0.397435897,0,1,0,0.064516129,0,0.032258065,0,1,50,0,7.692307692,92.30769231,0,0,0,75.86206897,0,0,0,1,0,0,130,7619,2192,0,0,5
2430,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,0,310,54,0,0,1,0
2431,0.945205479,0.054794521,0,0,0,0,0,0,0,0,77.77777778,0,100,0,0,0,0,0,0,0,0,1,0,0,160,5397,474447,0,0,4
2432,0.5625,0.4375,0,1,0,0,0,0.571428571,0,1,60,0,50,50,0,0,0,100,0,0,0,1,1,0,0,-1,0,0,1,0
2433,0.176470588,0.823529412,0,14,0,0,0,0,0,1,2.777777778,0,0,100,0,0,0,20.93023256,0,0,0,1,1,0,748,7286,332,0,0,5
2434,0.476923077,0.523076923,0,5,0,0.058823529,0,0,0,1,7.692307692,0,0,100,0,0,0,90.90909091,0,0,0,1,0,0,3469,7123,34048,0,1,4
2435,0.842105263,0.157894737,0,1,0,0,0,0,0,1,80,0,100,0,0,0,0,100,0,0,0,1,0,0,101,8664,7107162,0,1,2
2436,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,111,254,0,0,1,0
2437,0.854545455,0.145454545,0,0,0,0,0,0,0,1,81.81818182,0,100,0,0,0,0,72.22222222,0,0,0,0,1,0,168,2388,1625,0,0,6
2438,0.933333333,0.066666667,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,456,5387,1909793,0,0,0
2439,0.4,0.6,0,0,0,0.666666667,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1048,5160,115,0,1,8
2440,0.84375,0.15625,0,0,0,0.2,0,0.2,0,0,33.33333333,0,100,0,0,0,0,25,0,0,0,1,0,0,-1,-1,0,0,0,4
2441,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1336,20989,0,1,6
2442,0.954545455,0.045454545,0,0,0,0,0,0.2,0,1,87.5,0,83.33333333,16.66666667,0,0,0,33.33333333,0,0,0,0,0,0,247,6328,523,0,0,7
2443,0.975574713,0.024425287,0,0,0,0,0,0,0,0,75,0,100,0,0,0,0,68.75,0,0,0,0,1,0,0,-1,5126981,0,0,3
