column1,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks
2135,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,118
2136,0,0,0,0,2,0,0,0,0,1,0,7,4,1,3,1,11,7,11,5.142857143,5,5.2,0,0,0,0,0,0,66
2137,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,6,6,1,6,3.5,1,6,0,0,0,0,0,0,1
2138,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,3,3,0,2.5,2.5,0,0,0,0,0,1,0,22
2139,0,0,0,0,2,0,0,0,0,0,0,2,2,11,11,0,18,18,0,14.5,14.5,0,1,0,0,0,0,2,47
2140,0,0,1,0,3,1,0,0,0,1,0,13,10,2,3,2,17,13,17,7.846153846,7.5,8.142857143,0,0,0,0,0,0,4
2206,0,0,0,0,3,0,0,0,0,0,0,4,5,2,3,2,12,12,4,5.25,7.5,3,0,0,0,0,0,0,0
2141,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,54
2143,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,5,8,4,8,5.166666667,3.5,6,0,0,0,0,0,0,51
2144,0,0,1,0,3,1,0,0,0,1,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
2145,0,0,0,0,2,0,0,0,0,2,0,3,4,3,3,11,11,11,11,8.333333333,7,11,0,0,0,0,0,0,105
2146,0,0,0,0,3,0,0,0,0,0,0,8,3,3,3,3,12,3,12,5,3,5.666666667,1,0,0,0,0,0,94
2147,0,0,0,0,3,0,1,0,0,0,0,6,3,3,3,3,7,4,7,4.333333333,3.5,4.75,0,0,0,0,0,0,0
2148,0,0,0,0,1,0,0,0,0,1,0,3,1,5,17,5,17,17,7,9.666666667,17,6,1,0,0,0,0,0,59
2149,0,0,0,0,2,0,0,0,0,0,0,3,6,3,3,9,21,21,9,11,12,9,0,0,0,0,0,1,0
2150,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,14
2151,0,0,0,0,2,0,0,0,0,0,0,10,15,2,3,2,32,16,32,12.6,9.5,13.375,1,0,0,0,0,0,2
2152,0,0,0,0,2,0,1,0,0,1,0,2,3,2,2,0,3,3,0,2.5,2.5,0,0,0,0,0,0,0,573
2153,0,0,0,0,3,0,0,0,0,0,0,7,43,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9
2154,0,0,0,0,3,0,0,1,0,0,0,8,3,1,1,4,7,7,4,4.625,4.833333333,4,0,0,0,0,0,0,21
2155,0,0,0,0,3,0,0,0,0,0,0,10,0,1,3,1,13,7,13,6.5,5,6.875,0,0,0,0,1,1,0
2156,0,0,0,0,2,0,0,0,0,0,0,6,4,3,3,4,17,9,17,7,5.25,10.5,0,0,0,0,0,0,63
2157,0,0,0,0,3,0,0,1,0,0,0,8,8,1,1,1,14,14,9,5.375,6,4.75,0,0,0,0,0,0,21
2158,0,0,0,0,3,1,1,0,0,1,0,4,1,3,3,0,8,8,0,4.25,4.25,0,0,0,0,0,0,0,21
2159,0,0,0,0,2,0,0,1,0,1,0,2,4,3,3,0,24,24,0,13.5,13.5,0,1,0,0,0,0,0,24
2160,0,0,0,0,3,0,0,0,0,1,0,4,0,4,4,4,7,4,7,4.75,4,5,0,0,0,0,0,0,0
2161,0,0,0,0,2,1,0,0,0,0,0,6,1,2,9,2,9,9,8,6.333333333,9,5,0,0,0,0,0,0,75
2162,0,0,0,0,2,1,0,0,0,1,0,8,3,2,3,2,16,16,12,6.625,9.5,5.666666667,3,0,0,0,0,0,32
2163,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,99
2164,0,0,0,0,2,0,0,0,0,2,0,6,4,3,3,3,9,9,6,4.833333333,6,4.25,1,0,0,0,0,0,588
2165,0,0,0,0,3,1,0,0,0,2,0,10,4,1,14,1,30,14,30,7.4,14,6.666666667,2,0,0,0,0,0,270
2166,0,0,0,0,2,1,0,1,0,0,0,3,0,5,5,0,8,8,0,6.666666667,6.666666667,0,0,1,0,0,0,0,102
2167,0,0,0,0,3,0,0,0,0,0,0,7,33,3,3,3,14,14,13,7.142857143,8.5,6.6,0,0,0,0,0,0,6
2168,0,0,0,0,3,0,0,0,0,0,0,6,0,3,10,3,23,23,8,8.833333333,16.5,5,0,0,0,0,0,0,211
2169,0,0,0,0,3,0,0,0,0,1,0,7,0,2,4,2,7,7,7,5.285714286,5.5,5.2,0,0,0,0,0,0,64
2170,0,0,0,0,2,0,0,0,0,0,0,8,5,3,3,5,10,10,9,6.75,6.5,6.833333333,0,0,0,0,0,0,195
2171,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,8,5.6,5.5,5.666666667,0,1,0,0,0,0,1323
2172,0,0,0,0,3,0,0,0,0,0,0,9,1,2,4,2,10,4,10,5.555555556,4,5.75,0,0,0,0,0,0,2
2173,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,12,12,0,10.5,10.5,0,0,0,0,0,0,0,6
2174,0,1,0,0,2,1,0,1,0,1,0,11,0,1,2,1,40,11,40,8.909090909,7.666666667,9.375,1,0,0,0,0,0,26
2175,0,0,1,0,3,1,0,0,0,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51
2176,0,1,0,0,2,1,0,1,0,2,0,13,3,1,2,1,41,10,41,8.692307692,7,9.2,0,0,0,0,0,0,7
2177,0,0,0,0,1,0,0,0,0,1,0,8,1,2,8,2,8,8,8,5.25,8,4.857142857,0,0,0,0,0,0,94
2178,0,0,0,0,3,0,0,0,0,1,0,11,6,3,3,3,15,11,15,7.181818182,7,7.222222222,0,1,0,0,0,0,841
2179,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,14
2180,0,0,0,0,1,0,1,1,0,1,0,2,0,3,3,5,5,3,5,4,3,5,0,0,0,0,0,0,0
2181,0,0,0,0,3,0,0,0,0,1,0,12,0,2,3,2,7,3,7,4,3,4.333333333,0,0,0,0,0,0,0
2182,0,0,0,0,2,0,0,0,0,2,0,5,4,3,3,3,15,15,9,7.4,9,6.333333333,0,0,0,0,0,0,268
2183,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,5,6,6,5,4.666666667,4.5,5,0,0,0,0,0,0,41
2184,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,15,15,0,11.5,11.5,0,0,1,0,0,0,0,14
2185,0,0,0,0,3,0,1,0,0,0,0,3,0,3,3,0,13,13,0,6.666666667,6.666666667,0,0,0,0,0,0,0,53
2186,0,0,0,0,1,1,0,0,0,1,0,6,1,2,15,2,15,15,8,6.333333333,15,4.6,3,0,0,0,0,0,6
2187,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,7,9,9,7,6.333333333,6,7,0,0,0,0,0,0,1
2188,0,0,0,0,2,1,0,1,0,0,0,5,0,2,9,2,10,10,10,6.6,9.5,4.666666667,0,0,0,0,0,0,709
2189,0,0,0,0,3,0,0,1,0,0,0,6,2,2,8,2,10,10,5,5.5,9,3.75,0,1,0,0,0,0,34
2190,0,0,0,0,2,0,0,0,0,0,0,3,1,1,12,1,12,12,3,5.333333333,12,2,0,0,0,0,0,0,13
2191,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,261
2192,0,0,1,0,3,1,0,0,0,1,0,14,7,2,3,2,17,13,17,8,7.5,8.375,0,0,0,0,0,0,4
2193,0,0,0,0,2,0,0,0,0,0,0,7,5,2,3,2,12,8,12,6.142857143,5.5,6.4,0,0,0,0,0,0,89
2194,0,0,0,0,2,0,0,0,0,0,0,9,3,1,5,1,30,6,30,6.888888889,5.5,7.285714286,1,1,0,0,0,0,10
2195,0,0,0,0,1,1,0,0,0,1,0,4,1,2,14,2,14,14,5,6,14,3.333333333,2,0,0,0,0,0,23
2196,0,0,0,0,2,1,0,0,0,0,0,11,4,1,4,1,29,6,29,7.545454545,5,8.111111111,1,1,0,0,0,0,33
2197,0,0,0,0,3,0,0,0,0,2,0,10,2,3,4,3,9,8,9,5.9,6,5.875,0,0,0,0,0,0,397
2198,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,21,21,0,14.5,14.5,0,0,1,0,0,0,0,34
2199,0,0,0,0,2,1,0,0,0,0,0,3,3,2,2,0,6,6,0,3.666666667,3.666666667,0,0,0,0,0,0,0,34
2200,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,13,13,10,6.5,8,5.75,0,0,0,0,0,0,232
2201,0,0,0,0,3,0,0,1,0,0,0,6,8,1,1,3,14,14,4,5.166666667,6,3.5,0,0,0,0,0,0,21
2202,0,0,0,0,3,0,0,0,0,0,0,7,6,3,3,3,6,5,6,4.285714286,4,4.4,1,0,0,0,0,0,0
2203,0,0,0,0,2,0,0,0,0,0,0,4,1,4,7,4,9,7,9,6.25,7,6,0,0,0,0,0,0,6
2204,0,1,0,0,2,0,0,0,0,0,0,5,4,7,13,7,14,14,7,9.6,13.5,7,0,0,0,0,0,0,84
2205,0,0,0,0,3,1,0,0,0,0,0,8,3,1,1,2,5,4,5,3.375,2.666666667,3.8,0,0,0,0,0,0,0
2207,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,100
2208,0,0,0,0,1,0,0,0,0,0,0,4,1,2,5,2,11,5,11,5.5,5,5.666666667,0,0,0,0,0,0,60
2209,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,4,8,8,5,4.666666667,5,4.333333333,0,0,0,0,0,0,22
2210,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,19,19,0,13.5,13.5,0,0,1,0,0,0,0,14
2211,0,0,0,0,2,0,0,1,0,1,0,3,3,2,3,2,7,7,2,4,5,2,0,0,0,0,0,0,67
2212,0,0,0,0,1,0,0,0,0,0,0,1,1,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,64
2213,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,85
2214,0,0,0,0,2,0,0,0,0,0,0,8,3,3,3,3,8,8,5,4.375,5.5,4,0,0,0,0,0,0,607
2215,0,0,0,0,1,0,0,0,0,0,0,1,1,11,11,0,11,11,0,11,11,0,0,0,0,0,0,0,5
2216,0,1,1,1,3,0,0,0,0,1,1,13,5,2,2,2,7,3,7,3.461538462,2.5,3.888888889,1,0,0,1,0,2,44
2217,0,0,0,0,2,1,0,0,0,3,0,8,4,2,3,2,12,6,12,5.625,4.5,6,0,0,0,0,0,0,685
2218,0,0,0,0,2,1,1,0,0,0,0,8,6,2,3,2,11,4,11,5.5,3.5,6.166666667,0,0,0,0,0,0,274
2219,0,0,0,0,3,0,0,0,0,1,0,10,3,2,3,2,18,18,7,5.6,10.5,4.375,1,0,0,0,0,0,83
2220,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,5,6,6,5,4.666666667,4.5,5,0,0,0,0,0,0,7
2221,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,14,7,14,7,5,9,0,1,0,0,0,0,55
2222,0,1,0,0,3,0,0,0,0,0,0,28,9,1,3,1,12,6,12,4.535714286,4.5,4.538461538,1,1,0,0,0,0,0
2223,0,1,0,0,3,1,0,1,0,2,0,13,9,3,3,3,43,13,43,10.38461538,8,10.81818182,2,0,0,0,0,0,23
2224,0,0,0,0,1,0,0,0,0,0,0,12,3,1,7,1,7,7,7,3.583333333,7,3.272727273,0,0,0,0,0,0,67
2225,0,0,0,0,2,0,0,0,0,0,0,9,1,2,11,2,11,11,10,6.555555556,11,6,1,0,0,0,0,0,80
2226,0,0,0,0,3,1,1,0,0,1,0,6,4,3,3,4,8,4,8,4.333333333,3.333333333,5.333333333,0,0,0,0,0,0,31
2227,0,0,0,0,1,0,0,0,0,1,0,4,4,4,10,4,12,10,12,8,10,7.333333333,0,0,0,0,0,0,16
2228,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,2,9,9,9,5.428571429,5.5,5.4,0,1,0,0,0,0,719
2230,0,0,1,0,3,0,0,0,0,1,0,13,8,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,4
2231,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,3,14,12,14,8.333333333,7.5,8.75,0,0,0,0,0,0,432
2232,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,3,9,9,4,4.5,5.5,3.5,0,1,0,0,0,0,543
2233,0,0,0,0,3,1,0,0,0,1,0,4,2,2,2,2,8,8,2,3.5,5,2,1,0,0,0,0,0,1
2234,0,0,0,0,2,0,0,0,0,0,0,11,4,3,3,3,13,7,13,6.181818182,5,6.444444444,0,0,0,0,0,0,155
2235,0,0,0,1,2,0,0,0,0,0,0,3,2,3,10,3,11,11,3,8,10.5,3,0,0,0,0,0,0,8
2236,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,4,14,14,4,7,8.5,4,0,0,0,0,0,0,247
2237,0,0,0,0,2,0,0,1,0,0,0,8,4,1,3,1,8,7,8,4,5,3.666666667,0,1,0,0,0,0,299
2238,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,7,7,2,4,5,2,0,0,0,0,0,0,333
2239,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,1
2240,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,36
2241,0,0,0,0,2,0,1,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,96
2242,0,0,0,0,3,1,0,0,0,1,0,16,4,2,3,2,17,12,17,8.5,7.5,8.642857143,3,0,0,0,0,0,4
2243,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,7,18,18,11,9.75,10.5,9,0,0,0,0,0,0,41
2244,0,0,0,0,3,1,0,0,0,1,0,12,1,1,4,1,8,8,7,4.083333333,6,3.444444444,0,0,0,0,0,0,38
2245,0,0,0,0,2,0,0,0,0,0,0,2,4,8,8,0,13,13,0,10.5,10.5,0,0,0,0,0,0,0,119
2246,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,4,11,11,9,6.833333333,7,6.75,0,0,0,0,0,0,369
2247,0,0,0,0,3,0,0,0,0,0,0,6,2,3,3,3,19,19,8,7.333333333,11,5.5,0,0,0,0,0,0,20
2248,0,0,0,0,3,0,0,0,0,1,0,9,5,1,3,1,10,10,9,4.444444444,6.5,3.857142857,0,0,0,0,0,0,417
2249,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,47
2250,0,0,0,0,3,0,1,0,0,0,0,6,3,3,3,3,9,3,9,5.166666667,3,6.25,0,1,0,0,0,0,127
2251,0,0,0,0,1,0,0,0,0,0,0,1,0,31,31,0,31,31,0,31,31,0,0,0,0,0,0,0,0
2252,0,0,0,0,3,1,0,0,0,0,0,15,6,3,3,3,19,6,19,6.666666667,4.5,7,2,0,0,0,0,0,15
2253,0,0,0,0,3,0,0,0,0,0,0,9,0,2,3,2,15,15,7,5.222222222,9,4.142857143,0,0,0,0,0,0,9
2254,0,0,1,0,3,0,0,0,0,1,0,6,3,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,51
2255,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0,1,0,0,0,1,0,0
2256,0,0,0,0,3,0,0,0,0,0,0,10,4,2,3,2,15,4,15,6.1,3.5,6.75,0,0,0,0,0,0,5
2257,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,1,0,0,0,0,0,259
2258,0,0,0,0,2,0,1,0,0,1,0,5,1,2,2,4,9,4,9,5.4,3,7,0,0,0,0,0,0,18
2259,0,1,0,0,2,0,1,0,0,1,0,3,4,3,3,9,9,5,9,5.666666667,4,9,1,0,0,0,0,0,152
2260,0,0,0,0,2,1,0,0,0,1,0,15,3,2,6,2,12,7,12,5.4,6.5,5.230769231,0,0,0,0,0,0,247
2261,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,77
2262,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,131
2263,0,0,0,0,1,0,1,0,0,1,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,29
2264,0,0,0,0,3,1,0,0,0,1,0,6,3,2,3,2,13,6,13,5.333333333,4.333333333,6.333333333,1,0,0,0,0,0,4
2265,0,0,1,0,3,1,0,0,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
2266,0,1,0,0,3,0,0,0,0,1,0,7,2,3,5,3,12,12,9,6.571428571,8.5,5.8,0,0,0,0,0,0,4
2267,0,1,0,0,2,1,0,0,0,1,0,7,4,3,3,4,8,8,8,5.285714286,5.5,5.2,0,0,0,0,0,0,761
2268,0,0,0,0,1,0,0,0,0,1,0,2,1,4,8,4,8,8,4,6,8,4,0,0,0,0,0,0,4
2269,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,5,8,8,8,6.2,5.5,6.666666667,1,0,0,0,0,0,1
2270,0,0,0,0,2,1,0,0,0,0,0,5,4,3,3,10,11,10,11,8.2,6.666666667,10.5,0,0,0,0,0,0,65
2271,0,0,0,0,2,0,0,0,0,0,0,10,5,1,4,1,13,4,13,5.9,4,6.111111111,0,0,0,0,1,0,96
2272,0,0,0,0,3,1,0,0,0,0,0,12,3,2,3,2,8,5,8,4.833333333,4,5,4,0,0,0,0,0,10
2273,0,0,0,0,2,0,0,0,0,1,0,6,2,3,5,3,10,6,10,5.833333333,5.5,6,2,1,0,0,0,0,1
2274,0,0,0,0,1,0,1,0,0,0,0,2,0,3,3,4,4,3,4,3.5,3,4,0,0,0,0,0,0,5
2275,0,1,0,0,2,0,0,0,0,1,0,8,4,3,3,3,13,13,9,6.375,8,5.833333333,0,0,0,0,0,0,64
2276,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,9,6.2,5.5,6.666666667,0,1,0,0,0,0,235
2277,0,0,0,0,3,0,0,0,0,0,0,10,1,1,6,1,35,12,35,8.4,9,8.25,0,0,0,0,0,0,0
2278,0,0,0,0,3,1,0,0,0,1,0,5,0,3,4,3,7,7,5,4.8,5.333333333,4,1,0,0,0,0,0,103
2279,0,0,0,0,1,0,0,1,0,1,0,4,6,2,10,2,10,10,5,5.25,10,3.666666667,1,0,0,0,0,0,22
2280,0,0,1,0,3,0,0,0,0,1,0,6,3,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,51
2281,0,0,0,0,2,0,0,1,0,0,0,3,4,3,3,3,9,9,3,5,6,3,0,0,0,0,0,0,0
2282,0,0,0,0,3,1,0,0,0,0,0,12,5,3,3,6,11,11,9,7.75,7,7.9,0,0,0,0,0,0,154
2283,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,11,11,0,10,10,0,0,0,0,0,0,0,127
2284,0,0,0,0,2,0,0,0,0,0,0,14,1,1,4,1,13,13,9,5.285714286,8.5,4.75,0,1,0,0,0,0,174
2285,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,220
2286,0,0,0,0,2,0,0,0,0,0,0,4,0,5,9,5,10,10,7,7.75,9.5,6,0,0,0,0,0,0,33
2287,0,0,0,0,2,1,0,0,0,2,0,5,1,2,8,2,9,9,6,6.6,8.333333333,4,0,0,0,0,0,0,116
2288,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,257
2289,0,0,0,0,2,0,0,0,0,1,0,2,1,6,6,0,7,7,0,6.5,6.5,0,0,1,0,0,0,0,12
2290,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,8,13,8,13,8,5.5,10.5,2,0,0,0,0,0,33
2291,0,0,0,0,2,0,0,0,0,0,0,7,7,2,6,2,10,7,10,5.714285714,6.5,5.4,0,1,0,0,0,0,98
2292,0,0,0,0,2,0,0,0,0,0,0,5,0,1,3,1,12,3,12,4.4,3,5.333333333,0,0,0,0,0,2,88
2293,1,0,0,0,1,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,19
2294,0,0,0,0,2,0,0,0,0,2,0,4,3,1,3,1,8,8,5,4.25,5.5,3,0,0,0,0,0,0,19
2295,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,10,14,14,10,9,8.5,10,0,0,0,0,0,0,193
2296,0,0,0,0,2,0,0,0,0,1,0,10,6,2,3,2,9,5,9,4.1,4,4.125,0,0,0,0,0,0,547
2297,0,0,0,0,1,0,0,0,0,2,0,5,0,5,5,6,9,5,9,6.8,5,7.25,0,0,0,0,0,0,26
2298,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,15
2299,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,6,5,5.5,4.666666667,0,1,0,0,0,0,207
2300,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,80
2301,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,30
2302,0,0,0,0,2,0,0,0,0,0,0,5,11,3,3,6,12,8,12,7.4,5.5,8.666666667,0,0,0,0,0,0,30
2303,0,0,0,0,3,1,0,0,0,0,0,7,4,2,3,2,17,17,8,6.142857143,10,4.6,2,0,0,0,0,0,0
2304,0,0,0,0,3,1,0,0,0,1,0,6,3,2,4,2,8,6,8,4.833333333,5,4.75,3,0,0,0,1,0,11
2305,0,0,0,0,1,0,0,0,0,1,0,2,0,4,6,4,6,6,4,5,6,4,0,0,0,0,0,0,3
2306,0,0,0,0,2,0,0,1,0,1,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0,0,1,0,0,0,0,224
2307,0,0,0,0,2,0,0,0,0,1,0,10,4,2,3,2,11,5,11,5.3,4,5.625,0,0,0,0,0,2,79
2308,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,3,10,8,10,5.666666667,5.5,5.75,1,0,0,0,0,0,0
2309,0,0,0,0,3,1,1,0,0,0,0,8,2,2,9,2,10,10,5,4.625,9.5,3,2,0,0,0,1,0,20
2310,0,0,0,0,3,0,0,0,0,0,0,5,0,3,7,3,7,7,7,5.2,7,4.75,0,0,0,0,0,0,34
2311,0,0,0,0,3,0,1,0,0,1,0,6,1,3,4,3,9,7,9,5.166666667,5.5,5,0,0,0,0,0,0,0
2312,0,0,0,0,2,1,0,0,0,0,0,6,0,1,9,1,9,9,5,4,9,3,0,0,0,0,0,0,125
2313,0,0,0,0,3,1,0,0,0,0,0,8,3,1,2,1,8,3,8,3.375,2.333333333,4,0,0,0,0,0,0,2
2314,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,4,17,17,7,9.333333333,17,5.5,0,0,0,0,0,0,0
2315,0,0,0,0,3,0,1,0,0,0,0,5,2,3,7,3,8,7,8,5.8,7,5.5,1,0,0,0,0,0,27
2316,0,0,0,0,2,0,0,0,0,0,0,3,0,3,10,3,10,10,7,6.666666667,10,5,0,0,0,0,0,0,100
2317,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,132
2318,0,1,0,0,3,0,0,0,0,1,0,7,3,3,3,4,12,12,8,6.142857143,7.5,5.6,0,0,0,0,0,0,361
2319,0,0,0,0,2,0,1,0,0,0,0,10,2,1,7,1,8,7,8,3.8,7,3.444444444,1,0,0,0,0,0,1
2320,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,9,5,9,5.5,4,7,0,0,0,0,0,0,252
2321,0,0,0,0,3,0,0,1,0,0,0,8,2,1,1,4,7,7,4,4.75,5,4,0,0,0,0,0,0,83
2387,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,3,10,8,10,5.833333333,5.5,6,0,0,0,0,0,0,2
2322,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,60
2323,0,0,0,0,3,1,0,1,0,0,0,6,3,2,3,2,22,22,5,6.166666667,12.5,3,0,0,0,0,0,0,56
2324,0,0,0,0,2,0,0,0,0,3,0,8,3,3,3,5,11,10,11,7.5,6.5,7.833333333,0,0,0,0,0,0,206
2325,0,0,0,0,3,0,0,0,0,1,0,5,5,3,3,4,11,9,11,6.4,6,6.666666667,0,0,0,0,0,0,157
2326,0,0,0,0,2,0,0,0,0,0,0,4,0,2,18,2,18,18,4,6.75,18,3,0,0,0,0,0,0,3
2327,0,0,0,0,2,0,0,0,0,0,0,4,1,4,5,4,26,6,26,10.25,5.5,15,2,1,0,0,0,0,18
2328,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,3,13,13,9,6.5,8,5.75,0,0,0,0,0,0,7
2329,0,0,0,0,3,0,0,1,0,0,0,7,3,3,3,3,14,14,7,5.571428571,8.5,4.4,0,0,0,0,0,0,112
2330,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,9,14,14,9,8.666666667,8.5,9,0,0,0,0,0,0,218
2331,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3,3,0,0,0,0,0,0,0,45
2332,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,26
2333,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,76
2334,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,7,5.2,5.5,5,0,1,0,0,0,0,320
2335,0,0,0,0,1,0,0,0,0,0,0,3,3,3,13,3,13,13,5,7,13,4,0,0,0,0,1,0,23
2336,0,0,0,0,1,0,0,0,0,1,0,3,0,4,7,4,7,7,7,6,7,5.5,0,0,0,0,0,0,34
2337,0,0,0,0,2,0,0,0,0,0,0,7,4,2,3,2,9,9,9,4.142857143,6,3.4,1,0,0,0,0,0,15
2338,0,0,0,0,2,0,1,0,0,0,0,41,3,2,3,2,11,11,4,2.292682927,7,2.051282051,0,0,0,0,0,0,37
2339,0,0,0,0,2,1,0,1,0,1,0,12,0,1,2,1,17,13,17,7.916666667,8.333333333,7.777777778,0,0,0,0,0,0,26
2340,0,0,0,0,2,1,0,0,0,1,0,8,3,3,3,4,8,7,8,5.875,5,6.166666667,0,0,0,0,0,0,9
2341,0,0,0,0,2,0,0,0,0,0,0,4,3,2,2,6,167,14,167,47.25,8,86.5,0,0,0,0,0,0,7
2342,0,0,0,0,1,0,0,0,0,1,0,1,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,47
2343,0,1,0,0,3,0,0,1,0,0,0,13,4,1,3,1,22,22,11,5.923076923,12.5,4.727272727,0,0,0,0,0,0,23
2344,0,0,0,0,2,1,0,0,0,0,0,7,5,2,39,2,39,39,13,10.28571429,39,5.5,2,0,0,0,0,0,3
